Thermaltake Riing Plus 14 RGB Radiator Fan TT Premium Edition CL-F057-PL14SW-A,140 mm | 1400 rpm | 27.2 dB | 2017-09-01発売
In Win Sirius Pure ASP120 FN-ASP120-1PK,120 mm | 1800 rpm | 27.0 dB | 2020-09-26発売
Silverstone SST-AP183,180 mm | 1500 rpm | 37.0 dB | 2019-07-25発売
Corsair LL140 RGB Single Pack CO-9050073-WW,140 mm | 1300 rpm | 25.0 dB | 2017-12-09発売
サイズ KAZE FLEX 120 ARGB PWM 1500rpm KF1225FD15AR-P,120 mm | 1500 rpm | 29.8 dB | 2020-01-23発売
Corsair iCUE QL140 RGB Single Pack CO-9050105-WW,140 mm | 1250 rpm | 26.0 dB | 2020-04-25発売
サイズ KAZE FLEX 120 ARGB PWM 1200rpm KF1225FD12AR-P,120 mm | 1200 rpm | 24.9 dB | 2020-01-23発売
サイズ KAZE FLEX 140 SQUARE ARGB PWM 1200RPM KF1425FD12SAR-P,140 mm | 1200 rpm | 19.4 dB | 2020-07-21発売
Corsair iCUE QL140 RGB Single Pack CO-9050099-WW,140 mm | 1250 rpm | 26.0 dB | 2020-01-18発売
Corsair ML140 PRO LED White CO-9050046-WW,140 mm | 2000 rpm | 37.0 dB | 2016-08-01発売
Fractal Design FD-FAN-DYN-X2-GP14-BK,140 mm | 1000 rpm | 18.9 dB | 2016-11-01発売
Noctua NF-F12 industrialPPC-2000 PWM,120 mm | 2000 rpm | 29.7 dB
Corsair AF140 LED 2018 Single Pack CO-9050085-WW,140 mm | 1150 rpm | 26.0 dB | 2019-02-02発売
Noctua NF-A9x14 HS-PWM chromax.black.swap,92 mm | 2500 rpm | 23.6 dB
Noctua NF-A4x20 PWM,40 mm | 5000 rpm | 14.9 dB
Thermaltake Pure Duo 14 ARGB Sync 2Pack CL-F116-PL14SW-A,140 mm | 1500 rpm | 33.5 dB | 2020-10-02発売
クーラーマスター MasterFan MF140R ARGB R4-140R-15PC-R1,140 mm | 1500 rpm | 33.5 dB | 2019-05-24発売
Deepcool GAMER STORM TF120 S DP-GS-H12FDB-TF120S-BK,120 mm | 1800 rpm | 32.1 dB
Lian Li BORA DIGITAL SILVER KIT,120 mm | 1800 rpm | 29.0 dB | 2019-05-21発売
サイズ KAZE FLEX 120 ARGB PWM 1800rpm KF1225FD18AR-P,120 mm | 1800 rpm | 35.8 dB | 2020-01-23発売
