Corsair ML140 PRO RGB Single Pack CO-9050077-WW,140 mm | 1200 rpm | 20.4 dB | 2018-02-17発売,1980
Enermax SquA RGB UCSQARGB12P-BP3,120 mm | 1500 rpm | 23.0 dB | 2019-03-23発売,7839
Zalman ZM-SF120,120 mm | 1500 rpm | 28.0 dB | 2020-05-29発売,2420
Fractal Design FD-FAN-VENT-HF14-WT,140 mm | 1200 rpm | 26.5 dB | 2018-12-07発売,2602
Corsair AF140 LED 2018 Single Pack CO-9050087-WW,140 mm | 1150 rpm | 26.0 dB | 2019-02-02発売,1727
Alseye SC-120-R,120 mm | 1000 rpm | 18.0 dB | 2019-04-24発売,379
Corsair SP120 RGB LED CO-9050059-WW,120 mm | 1400 rpm | 26.0 dB | 2016-10-15発売,2101
Fractal Design FD-FAN-DYN-X2-GP14-BK,140 mm | 1000 rpm | 18.9 dB | 2016-11-01発売,1764
Noctua NF-A12x25 FLX,120 mm | 2000 rpm | 22.6 dB,3520
Corsair AF140 LED 2018 Single Pack CO-9050085-WW,140 mm | 1150 rpm | 26.0 dB | 2019-02-02発売,1727
Thermalright TY-143 SQ,140 mm | 2500 rpm | 48.0 dB | 2016-07-15発売,1827
Fractal Design FD-FAN-PRI-AL14-3P,140 mm | 1000 rpm | 19.4 dB | 2019-03-15発売,7480
サイズ KAZE FLEX 120 ARGB PWM 1500rpm KF1225FD15AR-P,120 mm | 1500 rpm | 29.8 dB | 2020-01-23発売,1320
Deepcool CF120 PLUS DP-F12-AR-CF120P-3P,120 mm | 1800 rpm | 28.8 dB | 2020-10-30発売,5037
オウルテック OWL-FE1225SLS-BK,120 mm | 1400 rpm | 28.1 dB | 2019-10-01発売,1373
Corsair iCUE QL120 RGB Single Pack CO-9050103-WW,120 mm | 1500 rpm | 26.0 dB | 2020-04-25発売,4170
Silverstone SST-FN124B,120 mm | 1500 rpm | 18.0 dB | 2019-03-26発売,1540
Thermaltake Riing Plus 12 RGB Radiator Fan TT Premium Edition CL-F059-PL12SW-A,120 mm | 24.7 dB | 2018-01-26発売,2649
Be Quiet PURE WINGS 2 140mm BL047,140 mm | 1000 rpm | 18.8 dB | 2019-08-01発売,1564
Deepcool GAMER STORM MF120,120 mm | 2200 rpm | 37.9 dB,8440
クーラーマスター MasterFan MF140R ARGB R4-140R-15PC-R1,140 mm | 1500 rpm | 33.5 dB | 2019-05-24発売,2200
Fractal Design FD-FAN-DYN-X2-GP12-WTO,120 mm | 1200 rpm | 19.4 dB | 2018-12-07発売,1227
Fractal Design FD-FAN-DYN-X2-GP14-WTO,140 mm | 1000 rpm | 18.9 dB | 2018-12-07発売,2077
クーラーマスター MasterFan MF200R RGB R4-200R-08FC-R1,200 mm | 800 rpm | 28.0 dB | 2018-05-11発売,2082
Noctua NF-F12 PWM chromax.black.swap,120 mm | 1500 rpm | 22.4 dB,2800
Corsair LL140 RGB Single Pack CO-9050073-WW,140 mm | 1300 rpm | 25.0 dB | 2017-12-09発売,3564
Corsair LL120 RGB Single Pack CO-9050071-WW,120 mm | 1500 rpm | 24.8 dB | 2017-12-09発売,3036
Silverstone SST-FW124-ARGB,120 mm | 2000 rpm | 24.6 dB | 2018-12-20発売,3960
Be Quiet PURE WINGS 2 80mm PWM BL037,80 mm | 1900 rpm | 19.2 dB,1380
Alseye SC-120-G,120 mm | 1000 rpm | 18.0 dB | 2019-04-24発売,654
Noctua NF-A4x10 5V PWM,40 mm | 5000 rpm | 19.6 dB,1848
Corsair HD140 RGB LED Controller CO-9050069-WW,140 mm | 1350 rpm | 28.6 dB | 2017-05-20発売,3480
Noctua NF-P14s redux-1200,140 mm | 1200 rpm | 19.6 dB,1980
Fractal Design FD-FAN-VENT-HF12-WT,120 mm | 1400 rpm | 25.3 dB | 2018-12-07発売,2475
Silverstone SST-AP183,180 mm | 1500 rpm | 37.0 dB | 2019-07-25発売,4070
Fractal Design FD-FAN-PRI-SL12-RD,120 mm | 1200 rpm | 19.5 dB | 2019-03-15発売,600
Corsair ML140 PRO LED Red CO-9050047-WW,140 mm | 2000 rpm | 37.0 dB | 2016-08-01発売,2649
Enermax T.B.RGB UCTBRGB14-BP2,140 mm | 1200 rpm | 21.0 dB | 2018-11-23発売,5170
In Win Sirius Pure ASP120 FN-ASP120-1PK,120 mm | 1800 rpm | 27.0 dB | 2020-09-26発売,1397
Fractal Design FD-FAN-PRI-AL14,140 mm | 1000 rpm | 19.4 dB | 2019-03-15発売,3278
Corsair ML120 Single Pack CO-9050049-WW,120 mm | 2400 rpm | 37.0 dB | 2021-01-16発売,2090
Noctua NF-A20 FLX,200 mm | 800 rpm | 18.1 dB,3850
Be Quiet SILENT WINGS 3 120mm BL064,120 mm | 1450 rpm | 16.4 dB | 2016-10-12発売,3278
Ainex CFY-2510,25 mm | 7000 rpm | 18.0 dB | 2017-09-05発売,557
Noctua NF-S12B redux-1200 PWM,120 mm | 1200 rpm | 18.1 dB,1980
オウルテック OWL-FE0620L-BK,60 mm | 3500 rpm | 23.0 dB | 2016-12-01発売,629
長尾製作所 SS-NPCIFSTY8015-F3,80 mm | 2000 rpm | 21.6 dB,2999
Thermalright TY-147A SQ,140 mm | 1300 rpm | 22.0 dB | 2016-07-15発売,1555
Thermaltake Riing Plus 14 RGB Radiator Fan TT Premium Edition CL-F056-PL14SW-A,140 mm | 1400 rpm | 27.2 dB | 2017-09-01発売,9573
darkFlash DARKSTORM ZR-12BK-PWM,120 mm | 1500 rpm | 29.0 dB | 2018-01-01発売,1773
Fractal Design FD-FAN-PRI-SL14-GN,140 mm | 1000 rpm | 19.4 dB | 2019-03-15発売,800
Fractal Design FD-FAN-PRI-SL14-RD,140 mm | 1000 rpm | 19.4 dB | 2019-03-15発売,1000
Corsair AF120 LED 2018 Single Pack CO-9050079-WW,120 mm | 1400 rpm | 26.0 dB | 2019-02-02発売,1209
Silverstone SST-AP81,80 mm | 3000 rpm | 30.0 dB,1408
Antec Prizm 120 ARGB 5+C,120 mm | 2000 rpm | 32.6 dB | 2018-12-01発売,10743
Silverstone SST-AP142-ARGB,140 mm | 1500 rpm | 23.3 dB | 2018-07-06発売,5665
Thermalright TY-121BP,120 mm | 1800 rpm | 25.0 dB | 2020-05-20発売,1800
Corsair HD120 RGB LED Controller CO-9050066-WW,120 mm | 1725 rpm | 30.0 dB | 2016-10-15発売,4480
Fractal Design FD-FAN-VENT-HP14-PWM-WT,140 mm | 1500 rpm | 30.1 dB | 2018-12-07発売,2771
Thermaltake Riing Trio PLUS 14 RGB Radiator Fan TT Premium Edition 3Pack CL-F077-PL14SW-A,140 mm | 1400 rpm | 26.5 dB | 2019-03-15発売,13178
Fractal Design FD-FAN-PRI-AL12-PWM,120 mm | 2000 rpm | 32.7 dB | 2019-03-15発売,2948
Enermax T.B.RGB UCTBRGB12-BP3,120 mm | 1500 rpm | 22.0 dB | 2018-02-10発売,5093
Corsair ML120 PRO RGB 3Fan Pack with Lighting Node PRO CO-9050076-WW,120 mm | 1600 rpm | 25.0 dB | 2018-02-17発売,10368
Corsair iCUE SP140 RGB PRO Single Pack CO-9050095-WW,140 mm | 1150 rpm | 26.0 dB | 2019-11-02発売,2508
Cryorig QF120 PERFORMANCE LED WHITE,120 mm | 2200 rpm | 37.0 dB | 2017-12-19発売,1280
Ainex BLUE AIAS BA-CF120RM,120 mm | 2000 rpm | 26.3 dB | 2020-04-01発売,1764
Tranyoung Technology 6010TL12S/A,60 mm | 1800 rpm | 15.0 dB,1380
Thermaltake Riing Quad PLUS 14 RGB 3Pack CL-F089-PL14SW-A,140 mm | 1400 rpm | 26.1 dB | 2020-04-17発売,14422
Thermaltake Riing Quad PLUS 12 RGB 3Pack CL-F100-PL12SW-A,120 mm | 1500 rpm | 25.0 dB | 2020-04-17発売,13347
オウルテック OWL-FE1225LL-RE,120 mm | 1600 rpm | 30.0 dB,1277
Noctua NF-A12x15 FLX,120 mm | 1850 rpm | 23.9 dB,2255
Xinruilian X-FAN RDM2510S,25 mm | 10000 rpm | 22.0 dB | 2017-11-15発売,1060
オウルテック OWL-FE0825LL-WH,80 mm | 1600 rpm | 18.2 dB,1197
Corsair ML120 PRO LED Blue CO-9050043-WW,120 mm | 2400 rpm | 37.0 dB | 2016-08-01発売,2380
サイズ KAZE FLEX 120 RGB SU1225FD12LR-RD,120 mm | 800 rpm | 14.5 dB | 2018-06-14発売,1207
In Win CROWN AC120 AC120FAN-2PK,120 mm | 1600 rpm | 28.3 dB | 2019-04-05発売,4940
Cryorig QF120 BALANCE LED WHITE,120 mm | 1600 rpm | 25.0 dB | 2017-12-19発売,1280
Enermax T.B.RGB UCTBRGB14-SG,140 mm | 1200 rpm | 21.0 dB | 2018-11-23発売,2365
Zalman ZM-SF140,140 mm | 1500 rpm | 29.0 dB | 2020-05-29発売,2915
