Fractal Design ION SFX 650G FD-PSU-ION-SFX-650G-BK,650 W | SFX/SFX-L/ATX/EPS | 80PLUS Gold | プラグイン対応 | 2019-11-01発売
Antec SIGNATURE1300 Platinum,1300 W | ATX | 80PLUS Platinum | プラグイン対応 | 2020-10-03発売
FSP Hydro S 650W HS-650,650 W | ATX/EPS | 80PLUS Silver | 2020-11-06発売
Corsair CX750F RGB CP-9020227-JP,750 W | ATX/EPS | 80PLUS Bronze | プラグイン対応 | 2020-11-21発売
Corsair AX850 Titanium CP-9020151-JP,850 W | ATX | 80PLUS Titanium | プラグイン対応 | 2019-02-09発売
Silverstone SST-ST1500-TI,1500 W | ATX | 80PLUS Titanium | プラグイン対応 | 2017-08-18発売
In Win CS-700W IW-CS700-SFX,700 W | SFX | 80PLUS Gold | プラグイン対応 | 2018-12-14発売
サイズ 剛短4 プラグイン SPGT4-600P,600 W | ATX/EPS | 80PLUS Bronze | プラグイン対応 | 2019-01-01発売
Silverstone SST-FX350-G,350 W | ATX/FlexATX | 80PLUS Gold | 2018-03-02発売
Seasonic FOCUS-GM-550,550 W | ATX | 80PLUS Gold | プラグイン対応
Corsair CV650 CP-9020211-JP,650 W | ATX/EPS | 80PLUS Bronze | 2020-04-04発売
Deepcool DP-DQ750-M-V2L WH,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-09-18発売
クーラーマスター MWE Gold 750 Full Modular MPY-7501-AFAAG,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2018-08-24発売
Corsair SF600 CP-9020105-JP,600 W | SFX/ATX/EPS | 80PLUS Gold | プラグイン対応 | 2016-05-14発売
Seasonic FOCUS-GM-750,750 W | ATX | 80PLUS Gold | プラグイン対応
Silverstone SST-ST1200-PT,1200 W | ATX | 80PLUS Platinum | プラグイン対応 | 2016-08-10発売
Silverstone SST-ET550-HG,550 W | ATX | 80PLUS Gold | プラグイン対応
玄人志向 KRPW-AK650W/88+,650 W | ATX/EPS | 80PLUS Silver | 2016-08-01発売
Fractal Design ION+ 760P FD-PSU-IONP-760P-BK,760 W | ATX/EPS | 80PLUS Platinum | プラグイン対応 | 2019-08-09発売
サイズ 鎌力シルバー プラグイン750W SPKS-750P,750 W | ATX/EPS | 80PLUS Silver | プラグイン対応 | 2016-10-01発売
Corsair RM750x CP-9020187-JP,750 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2019-01-19発売
Seasonic FOCUS-GM-850,850 W | ATX | 80PLUS Gold | プラグイン対応
In Win P85 IW-PS-P850W,850 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2020-10-23発売
NZXT E Series E850 NP-1PM-E850A,850 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2018-08-10発売
Fractal Design ION SFX 500G FD-PSU-ION-SFX-500G-BK,500 W | SFX/SFX-L/ATX/EPS | 80PLUS Gold | プラグイン対応 | 2019-11-01発売
Enermax MaxTytan EDT1050EWT,1050 W | ATX | 80PLUS Titanium | プラグイン対応 | 2017-09-16発売
Seasonic FOCUS-GM-650,650 W | ATX | 80PLUS Gold | プラグイン対応
Seasonic FOCUS-GX-750,750 W | ATX | 80PLUS Gold | プラグイン対応
NZXT Cシリーズ C750 NP-C750M-JP,750 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2020-08-07発売
Silverstone SST-ST1200-PTS,1200 W | ATX | 80PLUS Platinum | プラグイン対応 | 2019-03-28発売
玄人志向 KRPW-GK550W/90+,550 W | ATX/EPS | 80PLUS Gold | プラグイン対応 | 2017-11-01発売
Andyson PX1200R,1200 W | 80PLUS Platinum | プラグイン対応 | 2017-12-27発売
Deepcool DP-BZ-DA600N,600 W | ATX | 80PLUS Bronze | 2020-08-28発売
Thermaltake TOUGHPOWER GF1 GOLD 650W PS-TPD-0650FNFAGJ-1,650 W | ATX | 80PLUS Gold | プラグイン対応 | 2019-12-20発売
Silverstone SST-ST65F-PB,650 W | ATX | 80PLUS Bronze | プラグイン対応
Silverstone SST-ST1000-PTS,1000 W | ATX | 80PLUS Platinum | プラグイン対応 | 2019-03-28発売
Thermaltake Toughpower iRGB PLUS 850W PLATINUM PS-TPI-0850F2FDPJ-1,850 W | ATX/EPS | 80PLUS Platinum | プラグイン対応 | 2018-01-26発売
Silverstone SST-SX500-G Rev,500 W | SFX/ATX | 80PLUS Gold | プラグイン対応 | 2020-10-15発売
Silverstone SST-ET750-HG-Rev,750 W | ATX | 80PLUS Gold | プラグイン対応 | 2020-08-28発売
Silverstone SST-SX800-LTI-Rev,800 W | SFX/SFX-L/ATX | 80PLUS Titanium | プラグイン対応
